station,date,N2_s2,rmm1,rmm2,phase,amplitude,group
PSM00091408,2012-01-17,0.00015285408524094975,0.23910838,0.36616325,6.0,0.43731949,6-7
PSM00091408,2012-01-18,0.00011195235630181874,0.41436604,0.33748853,5.0,0.53441346,4-5
PSM00091408,2012-01-19,0.00014675292329074453,0.63187027,0.37186885,5.0,0.73317564,4-5
PSM00091408,2012-01-20,9.540094481375551e-05,1.3597691,0.30999997,5.0,1.3946583,4-5
PSM00091408,2012-01-21,0.0001501495464083872,1.4213177,-0.13173184,4.0,1.4274093,4-5
PSM00091408,2012-01-22,0.00013510344853481505,1.2659643,0.0859517753,5.0,1.2688787,4-5
PSM00091408,2012-01-23,0.00014301575199527809,1.322884,0.40494564,5.0,1.3834749,4-5
PSM00091408,2012-01-24,0.00011881933621965424,1.3628072,0.47899139,5.0,1.4445332,4-5
PSM00091408,2012-01-25,0.00013898124499292112,1.2046256,0.65911764,5.0,1.3731565,4-5
PSM00091408,2012-01-26,0.0001350264752157508,0.94638681,0.83283365,5.0,1.2606585,4-5
PSM00091408,2012-01-27,0.00015073018724071156,0.76998627,1.1352102,6.0,1.3717073,6-7
PSM00091408,2012-01-28,0.0001357158037315041,1.0200869,1.4775927,6.0,1.7955103,6-7
PSM00091408,2012-01-29,0.0001188796863992558,1.110266,1.579722,6.0,1.9308579,6-7
PSM00091408,2012-01-30,9.252114932509103e-05,1.163137,1.3801624,6.0,1.8049198,6-7
PSM00091408,2012-01-31,9.308991704705006e-05,1.0463898,1.5032388,6.0,1.8315727,6-7
PSM00091408,2012-02-01,7.770889154906859e-05,1.0991713,1.6166724,6.0,1.9549443,6-7
PSM00091408,2012-02-02,8.915648295898773e-05,0.95075887,2.030261,6.0,2.2418525,6-7
PSM00091408,2012-02-03,0.00011248009773090297,0.544101,2.3547835,6.0,2.4168267,6-7
PSM00091408,2012-02-04,0.0001038151666737265,-0.0486744978,2.7824605,7.0,2.7828863,6-7
PSM00091408,2012-02-05,0.00011513007462135237,-0.41272739,3.1920347,7.0,3.2186069,6-7
PSM00091408,2012-02-06,0.00012679796249481556,-0.8759582,3.288456,7.0,3.4031229,6-7
PSM00091408,2012-02-07,0.00016514472528535748,-1.1991462,2.7072196,7.0,2.9609103,6-7
PSM00091408,2012-02-08,0.0001258993744319504,-1.4236697,2.0519631,7.0,2.4974763,6-7
PSM00091408,2012-02-09,0.00013673916949135913,-1.5387534,1.5263026,8.0,2.1673398,1-8
PSM00091408,2012-02-10,0.00015882521564349788,-1.6376079,0.98601252,8.0,1.9115387,1-8
PSM00091408,2012-02-11,0.00011814697979305565,-1.4875056,0.49452761,8.0,1.5675555,1-8
PSM00091408,2012-02-12,0.00014626717573625118,-1.5835758,0.21358205,8.0,1.5979142,1-8
PSM00091408,2012-02-13,0.00018996860378157727,-1.7339118,-0.0762495175,1.0,1.7355875,1-8
PSM00091408,2012-02-14,9.101138842398563e-05,-1.6359028,-0.34447646,1.0,1.6717781,1-8
PSM00091408,2012-02-15,0.0001541676524127564,-1.1976753,-0.63270837,1.0,1.354528,1-8
PSM00091408,2012-02-16,0.00014874930265545711,-0.85344332,-0.92392278,2.0,1.2577753,2-3
PSM00091408,2012-02-17,0.00014125297230989272,-0.92568505,-1.1939191,2.0,1.51074,2-3
PSM00091408,2012-02-18,0.0001085847988363337,-0.8907454,-1.2264047,2.0,1.5157492,2-3
PSM00091408,2012-02-19,0.0001409228401328207,-0.94421548,-1.124263,2.0,1.4681656,2-3
PSM00091408,2012-02-20,0.0001449075001898759,-0.83748657,-1.214922,2.0,1.4756081,2-3
PSM00091408,2012-02-21,0.00015583652304293472,-0.89124984,-1.2811934,2.0,1.5606995,2-3
PSM00091408,2012-02-22,0.0001299881919878294,-1.0485803,-1.3848532,2.0,1.737049,2-3
PSM00091408,2012-02-23,0.00014397268652526342,-0.95811737,-1.5768169,2.0,1.8450854,2-3
PSM00091408,2012-02-24,0.00012690919009082717,-0.85027111,-1.5156151,2.0,1.7378291,2-3
PSM00091408,2012-02-25,0.00011500252032413448,-0.69642228,-1.5102152,2.0,1.6630555,2-3
PSM00091408,2012-02-26,0.00013881003351134407,-0.37619913,-1.7190695,2.0,1.7597516,2-3
PSM00091408,2012-02-27,0.00012448179758084736,-0.17514463,-1.888135,2.0,1.8962408,2-3
PSM00091408,2012-02-28,0.00011804424192855561,0.2310521,-1.9760015,3.0,1.989464,2-3
PSM00091408,2012-02-29,0.00010472736736741926,0.38976303,-1.9726728,3.0,2.0108089,2-3
PSM00091408,2012-03-01,0.00012235030076062568,0.50244266,-1.89755,3.0,1.9629428,2-3
PSM00091408,2012-03-02,9.524819965868084e-05,1.039497,-1.9521859,3.0,2.2116923,2-3
PSM00091408,2012-03-03,0.00011239663476551165,1.5440843,-2.2649546,3.0,2.7412069,2-3
PSM00091408,2012-03-04,7.604019690340043e-05,1.5633451,-2.27514,3.0,2.7604909,2-3
PSM00091408,2012-03-05,0.00010748266844991857,1.7706101,-2.0175321,3.0,2.6843054,2-3
PSM00091408,2012-03-06,0.00011231588413711447,1.9840826,-1.6951079,4.0,2.6095929,4-5
PSM00091408,2012-03-07,0.00011202376932968237,2.0256791,-1.0617654,4.0,2.287077,4-5
PSM00091408,2012-03-08,0.0001268231814195303,2.0535452,-0.85959125,4.0,2.2261951,4-5
PSM00091408,2012-03-09,0.0001140946585653421,2.125752,-0.7342512,4.0,2.2489879,4-5
PSM00091408,2012-03-10,0.00014580419197870252,2.0197949,-0.45164773,4.0,2.0696757,4-5
PSM00091408,2012-03-11,0.00011385442385313595,1.9453743,-0.15526031,4.0,1.9515601,4-5
PSM00091408,2012-03-12,0.0001394661726933122,1.9548857,0.11699709,5.0,1.9583837,4-5
PSM00091408,2012-03-13,0.00012613429250600468,1.8220305,0.4828099,5.0,1.884914,4-5
PSM00091408,2012-03-14,8.819569756220454e-05,1.7314241,0.71181041,5.0,1.8720319,4-5
PSM00091408,2012-03-15,0.00012286365270408449,1.55322,0.98677397,5.0,1.8401673,4-5
PSM00091408,2012-03-16,0.00013901218682626582,1.4996234,1.4040546,5.0,2.0543222,4-5
PSM00091408,2012-03-17,0.0001577565086322449,1.4479251,1.6888592,6.0,2.2245746,6-7
PSM00091408,2012-03-18,0.00014394669455038232,1.4858876,2.1454837,6.0,2.6097822,6-7
PSM00091408,2012-03-19,0.00014209264440810557,1.4127605,2.9190524,6.0,3.2429552,6-7
PSM00091408,2012-03-20,0.0001442050117724475,0.87013769,3.2660966,6.0,3.3800187,6-7
PSM00091408,2012-03-21,0.00012890299203551777,0.36032364,3.2806582,6.0,3.3003867,6-7
PSM00091408,2012-03-22,0.00013586307801966723,-0.2242689,3.2044053,7.0,3.2122438,6-7
PSM00091408,2012-03-23,0.00014131714761848668,-0.52937448,3.2006223,7.0,3.2441056,6-7
PSM00091408,2012-03-24,0.00011091383501583515,-0.56909633,2.7466192,7.0,2.8049576,6-7
PSM00091408,2012-03-25,0.0001642109911443258,-0.33208254,2.1816049,7.0,2.2067349,6-7
PSM00091408,2012-03-26,0.00013824055469410858,-0.0777590871,1.7407939,7.0,1.7425297,6-7
PSM00091408,2012-03-27,0.0001102886582642815,0.12718512,1.5773138,6.0,1.5824332,6-7
PSM00091408,2012-03-28,0.00011946631885483217,0.12812702,1.5236399,6.0,1.5290177,6-7
PSM00091408,2012-03-29,0.00010795534681932347,0.10249287,1.5153726,6.0,1.5188347,6-7
PSM00091408,2012-03-30,0.00011806639404249327,0.0217504706,1.2428535,6.0,1.2430439,6-7
PSM00091408,2012-03-31,0.00014852880673847375,-0.1958019,1.3304656,7.0,1.3447963,6-7
PSM00091408,2012-04-01,0.0001178397312166405,-0.41438994,1.3761687,7.0,1.4372054,6-7
PSM00091408,2012-04-02,8.68210409002203e-05,-0.73870683,1.4446459,7.0,1.6225564,6-7
PSM00091408,2012-04-03,0.00011817442253431762,-1.0371567,1.6743641,7.0,1.9695657,6-7
PSM00091408,2012-04-04,0.00010903325381097812,-1.3579494,1.8663853,7.0,2.3081205,6-7
PSM00091408,2012-04-05,0.00011669330423813893,-1.7533888,1.7548645,7.0,2.4807098,6-7
PSM00091408,2012-04-06,0.00010193273760123314,-2.2354946,1.7519431,8.0,2.8402009,1-8
PSM00091408,2012-04-07,0.00010144448305942242,-2.3457882,1.3774574,8.0,2.7203145,1-8
PSM00091408,2012-04-08,0.00012199564463393224,-2.320291,0.98941928,8.0,2.5224395,1-8
PSM00091408,2012-04-09,0.00010205340170223889,-2.0850098,0.68355334,8.0,2.1941993,1-8
PSM00091408,2012-04-10,0.00016575085743530363,-1.8780519,0.30342695,8.0,1.9024055,1-8
PSM00091408,2012-04-11,0.0001517173251887589,-1.6329924,-0.0896750465,1.0,1.6354527,1-8
PSM00091408,2012-04-12,0.00012960933432146058,-1.3338587,-0.65380895,1.0,1.4854782,1-8
PSM00091408,2012-04-13,0.00011744235756693287,-1.0317301,-0.81613237,1.0,1.3154995,1-8
PSM00091408,2012-04-14,0.00010497286861690719,-0.85155511,-0.83347076,1.0,1.1915618,1-8
PSM00091408,2012-04-15,0.00011329233480281137,-0.51840425,-0.79419094,2.0,0.94841039,2-3
PSM00091408,2012-04-16,0.00012331924965380668,-0.1242635,-0.97534031,2.0,0.98322433,2-3
PSM00091408,2012-04-17,0.00011212663794743586,0.0236588698,-1.1239654,3.0,1.1242143,2-3
PSM00091408,2012-04-18,0.0001411960005628789,0.32535359,-1.4047706,3.0,1.4419553,2-3
PSM00091408,2012-04-19,0.00014329484774448916,0.59951264,-1.4567667,3.0,1.5753046,2-3
PSM00091408,2012-04-20,0.0001261318571995482,0.58601046,-1.2032384,3.0,1.3383538,2-3
PSM00091408,2012-04-21,0.00021204556728753775,0.64066565,-0.85280347,3.0,1.0666425,2-3
PSM00091408,2012-04-22,0.00011933037392886493,0.81685466,-0.45579672,4.0,0.93541551,4-5
PSM00091408,2012-04-23,0.00012115455035138764,1.0740902,-0.20276272,4.0,1.0930611,4-5
PSM00091408,2012-04-24,0.00014836831998974603,0.96971828,-0.13611728,4.0,0.97922492,4-5
PSM00091408,2012-04-25,9.385944833733287e-05,0.88955557,-0.1019082,4.0,0.89537388,4-5
PSM00091408,2012-04-26,0.0001236087305699942,0.6061489,-0.0513615236,4.0,0.60832107,4-5
PSM00091408,2012-04-27,0.00011588219982854951,0.52019572,-0.00978662353,4.0,0.52028781,4-5
PSM00091408,2012-04-28,0.00013810027946303642,0.10164377,-0.034207575,4.0,0.10724558,4-5
PSM00091408,2012-04-29,0.0001554290996530523,-0.22887389,0.017340498,8.0,0.22952986,1-8
PSM00091408,2012-04-30,0.00012146995131988012,-0.30826753,0.0385375209,8.0,0.31066704,1-8
PSM00091408,2012-05-01,0.0001255789086306969,-0.24189241,0.0286973361,8.0,0.24358875,1-8
PSM00091408,2012-05-02,0.00013223712508883304,-0.39023787,0.21252401,8.0,0.44435576,1-8
PSM00091408,2012-05-03,0.0001306644838218041,-0.33770317,0.18453646,8.0,0.3848339,1-8
PSM00091408,2012-05-04,0.00013921499504036426,-0.36017114,0.10226786,8.0,0.37440881,1-8
PSM00091408,2012-05-05,0.00011366918973566278,-0.21320091,-0.16720277,1.0,0.27094537,1-8
PSM00091408,2012-05-06,0.00011772770238227188,0.0959700122,0.0523457639,5.0,0.10931753,4-5
PSM00091408,2012-05-07,0.00010437175239302746,0.37991011,0.22927992,5.0,0.44373527,4-5
PSM00091408,2012-05-08,0.00012747057270133243,0.29319885,0.56964183,6.0,0.64066947,6-7
PSM00091408,2012-05-09,0.00012855280360960923,-0.073976092,0.72208482,7.0,0.72586429,6-7
PSM00091408,2012-05-10,0.00011183005296636197,0.0307091102,0.81039447,6.0,0.81097609,6-7
PSM00091408,2012-05-11,0.0001587611699909881,0.21715571,0.63590491,6.0,0.67196107,6-7
PSM00091408,2012-05-12,0.00012752048688116022,0.2175716,0.70160878,6.0,0.73456943,6-7
PSM00091408,2012-05-13,0.00013598045445830767,0.0814343467,0.46114123,6.0,0.46827641,6-7
PSM00091408,2012-05-14,7.462097016593683e-05,-0.0867682323,0.71208918,7.0,0.71735609,6-7
PSM00091408,2012-05-15,9.854080350719127e-05,-0.12532671,0.77339423,7.0,0.78348285,6-7
PSM00091408,2012-05-16,0.00013398913516546134,-0.0452230349,0.72897595,7.0,0.73037732,6-7
PSM00091408,2012-05-17,0.00015702799741671193,-0.34118557,0.71425712,7.0,0.79156226,6-7
PSM00091408,2012-05-18,0.0001419817167444533,-0.79681492,0.48804224,8.0,0.93439782,1-8
PSM00091408,2012-05-19,0.00012906989513529062,-0.92530364,0.28597465,8.0,0.96848762,1-8
PSM00091408,2012-05-20,0.00013255806275599085,-0.63096452,0.17350297,8.0,0.65438485,1-8
PSM00091408,2012-05-21,0.00010590899048446053,-0.38801208,0.30446836,8.0,0.49320823,1-8
PSM00091408,2012-05-22,0.00011655676122386796,-0.40199628,-0.016295664,1.0,0.40232643,1-8
PSM00091408,2012-05-23,0.00011950771517262265,-0.36615178,0.0769623891,8.0,0.37415284,1-8
PSM00091408,2012-05-24,0.00014341495533075322,-0.36625683,0.0927185193,8.0,0.37781051,1-8
PSM00091408,2012-05-25,0.00013524532993026885,-0.28926015,-0.17948176,1.0,0.34041905,1-8
PSM00091408,2012-05-26,0.00011183799368676603,-0.11776026,-0.2037165,2.0,0.23530382,2-3
PSM00091408,2012-05-27,0.00011375825947765723,0.27295876,0.0135480184,5.0,0.27329478,4-5
PSM00091408,2012-05-28,0.0001300037413795077,0.24107994,-0.0632275566,4.0,0.24923335,4-5
PSM00091408,2012-05-29,0.00015524859738434097,0.15108709,-0.0389136449,4.0,0.15601788,4-5
PSM00091408,2012-05-30,0.0001347879578669318,0.25284296,-0.20611189,4.0,0.32620803,4-5
PSM00091408,2012-05-31,0.00017141011477159423,0.56492335,-0.27020654,4.0,0.6262188,4-5
PSM00091408,2012-06-01,0.00012699013105911273,0.61631095,-0.24049036,4.0,0.66156995,4-5
PSM00091408,2012-06-02,0.00011141958420187337,0.77173716,0.0537562072,5.0,0.77360713,4-5
PSM00091408,2012-06-03,0.000135070599667594,1.1313136,0.25228736,5.0,1.1591028,4-5
PSM00091408,2012-06-04,0.0001230940119852958,1.4953762,0.0945877656,5.0,1.4983648,4-5
PSM00091408,2012-06-05,0.00012887075102648997,1.8480281,0.32484743,5.0,1.8763617,4-5
PSM00091408,2012-06-06,0.0001251055588874456,1.7998214,0.49359486,5.0,1.8662778,4-5
PSM00091408,2012-06-07,0.00012131489329710172,1.7534562,0.64772838,5.0,1.8692675,4-5
PSM00091408,2012-06-08,0.00012644453228731633,1.1610185,0.79606926,5.0,1.4077252,4-5
PSM00091408,2012-06-09,0.00012088702412093636,0.49791288,1.2895103,6.0,1.3823003,6-7
PSM00091408,2012-06-10,0.00011759240150655199,-0.12431429,1.8824971,7.0,1.8865973,6-7
PSM00091408,2012-06-11,0.00012047749138129394,-0.59044921,1.9310859,7.0,2.0193372,6-7
PSM00091408,2012-06-12,0.00011673966849952113,-0.7595579,1.7224803,7.0,1.882516,6-7
PSM00091408,2012-06-13,0.00010194580034859736,-1.0702012,1.646997,7.0,1.9641613,6-7
PSM00091408,2012-06-14,0.00017888293236329735,-1.3167492,1.4198436,7.0,1.9364359,6-7
PSM00091408,2012-06-15,0.00012967671123336727,-1.5330102,0.94243366,8.0,1.7995281,1-8
PSM00091408,2012-06-16,9.937112866970787e-05,-1.6054206,0.29921716,8.0,1.6330665,1-8
PSM00091408,2012-06-17,0.00011315339798089575,-1.5060033,-0.26898691,1.0,1.5298365,1-8
PSM00091408,2012-06-18,0.00011818608535729206,-1.668852,-0.54700172,1.0,1.7562112,1-8
PSM00091408,2012-06-19,0.00010839375220154209,-1.8006321,-0.45615095,1.0,1.8575116,1-8
PSM00091408,2012-06-20,0.00013683868993576116,-1.7228441,-0.14049527,1.0,1.7285632,1-8
PSM00091408,2012-06-21,0.0001496822971596067,-1.8812369,-0.0701648146,1.0,1.8825449,1-8
PSM00091408,2012-06-22,0.00015187248363914628,-2.0147824,0.0238946211,8.0,2.014924,1-8
PSM00091408,2012-06-23,0.00011578812345718403,-1.8788761,-0.22691618,1.0,1.8925291,1-8
PSM00091408,2012-06-24,0.00014257901160817036,-1.8312463,-0.3799074,1.0,1.8702387,1-8
PSM00091408,2012-06-25,0.00010885179895421895,-1.7248957,-0.56835836,1.0,1.8161212,1-8
PSM00091408,2012-06-26,9.63229544636156e-05,-1.4560459,-0.45203876,1.0,1.5246011,1-8
PSM00091408,2012-06-27,0.00016798194538873197,-1.1219108,-0.35536635,1.0,1.1768471,1-8
PSM00091408,2012-06-28,0.00012000700137049456,-0.71437413,-0.38435182,1.0,0.81120694,1-8
PSM00091408,2012-06-29,0.00014296289034786407,-0.6481151,-0.60939604,1.0,0.88961607,1-8
PSM00091408,2012-06-30,0.00014699237607427673,-0.54704332,-1.0547372,2.0,1.1881611,2-3
PSM00091408,2012-07-01,0.00013420500415292283,-0.5128119,-1.2241985,2.0,1.3272671,2-3
PSM00091408,2012-07-02,0.00011855721874208767,-0.35780582,-1.1436144,2.0,1.1982816,2-3
PSM00091408,2012-07-03,0.00013471132358178255,-0.23274261,-1.1291542,2.0,1.1528913,2-3
PSM00091408,2012-07-04,0.00014150102903673315,-0.10039783,-1.3523684,2.0,1.3560899,2-3
PSM00091408,2012-07-05,0.00015927438450303796,-0.043267969,-1.3792262,2.0,1.3799047,2-3
PSM00091408,2012-07-06,0.0001119545682499331,0.0956064165,-1.3458767,3.0,1.3492682,2-3
PSM00091408,2012-07-07,0.0001347386884725989,0.11689317,-1.2642498,3.0,1.2696422,2-3
PSM00091408,2012-07-08,0.00015132134728221015,-0.0323839486,-1.1340804,2.0,1.1345427,2-3
PSM00091408,2012-07-09,0.0001104190933777181,-0.3616052,-0.97337854,2.0,1.0383757,2-3
PSM00091408,2012-07-10,0.00016680061367638384,-0.57285577,-0.86975801,2.0,1.0414618,2-3
PSM00091408,2012-07-11,0.00011967086887997571,-0.68949091,-0.83082074,2.0,1.0796578,2-3
PSM00091408,2012-07-12,0.00011720386419344724,-0.88748139,-0.73398089,1.0,1.1516732,1-8
PSM00091408,2012-07-13,0.00014481613965860042,-1.0278471,-0.72154701,1.0,1.2558262,1-8
PSM00091408,2012-07-14,0.00010315866898709335,-0.61612064,-0.9876675,2.0,1.1640841,2-3
PSM00091408,2012-07-15,0.00014585122294506444,-0.55680472,-0.92467952,2.0,1.0793812,2-3
PSM00091408,2012-07-16,0.00011976399763397215,-0.38730678,-0.8201704,2.0,0.90702039,2-3
PSM00091408,2012-07-17,0.00013172780896605186,0.33353093,-0.60694635,3.0,0.6925509,2-3
PSM00091408,2012-07-18,0.00012584128419852833,0.74222785,-0.58829004,4.0,0.94709414,4-5
PSM00091408,2012-07-19,0.00016430466094102299,0.69572181,-0.54294503,4.0,0.88250673,4-5
PSM00091408,2012-07-20,0.00012281647888372956,0.43373108,-0.49996793,3.0,0.66188413,2-3
PSM00091408,2012-07-21,0.00012719959661917378,0.54693389,-0.46332934,4.0,0.71680593,4-5
PSM00091408,2012-07-22,0.00012176121041701442,0.58425254,-0.11624441,4.0,0.59570444,4-5
PSM00091408,2012-07-23,0.00019187243803192504,0.63866353,-0.1455846,4.0,0.65504652,4-5
PSM00091408,2012-07-24,0.00013832979291625606,0.81779408,-0.0571709722,4.0,0.81979007,4-5
PSM00091408,2012-07-25,0.0001584870156792756,0.80421698,0.30203307,5.0,0.85906279,4-5
PSM00091408,2012-07-26,0.0001449994259671142,0.77384919,0.36461121,5.0,0.85544366,4-5
PSM00091408,2012-07-27,0.00010476146870277685,0.71948838,0.52602702,5.0,0.8912732,4-5
PSM00091408,2012-07-28,0.0001102724892202425,0.51118827,0.68584275,6.0,0.85539097,6-7
PSM00091408,2012-07-29,0.00011971456791303077,0.38501942,0.65062946,6.0,0.756015,6-7
PSM00091408,2012-07-30,9.75076121240142e-05,0.44185248,0.75043768,6.0,0.87085611,6-7
PSM00091408,2012-07-31,0.0001238364269580682,0.36879236,1.0109169,6.0,1.0760859,6-7
PSM00091408,2012-08-01,9.489821421449874e-05,0.32782412,1.1593524,6.0,1.2048098,6-7
PSM00091408,2012-08-02,8.941904457030225e-05,0.1580077,1.1254234,6.0,1.1364614,6-7
PSM00091408,2012-08-03,0.00013035869168315743,0.0228749737,0.82493478,6.0,0.82525188,6-7
PSM00091408,2012-08-04,0.00011182507600876121,-0.15817535,0.59390926,7.0,0.6146118,6-7
PSM00091408,2012-08-05,0.00011694007719210397,-0.28442198,0.36883557,7.0,0.46576339,6-7
PSM00091408,2012-08-06,0.00013496027585552023,-0.5197742,0.27421084,8.0,0.58767062,1-8
PSM00091408,2012-08-07,0.00018956191037139045,-1.0326829,0.10275757,8.0,1.0377827,1-8
PSM00091408,2012-08-08,0.00013809930003895782,-1.4436257,0.037994992,8.0,1.4441257,1-8
PSM00091408,2012-08-09,0.00016412372580129893,-1.6809981,-0.19449557,1.0,1.6922125,1-8
PSM00091408,2012-08-10,0.00011912148454704356,-1.6533167,-0.30642745,1.0,1.6814737,1-8
PSM00091408,2012-08-11,0.00011252766200277816,-1.5273354,-0.24416347,1.0,1.5467286,1-8
PSM00091408,2012-08-12,0.00012990139817608415,-1.4576747,-0.31028765,1.0,1.4903336,1-8
PSM00091408,2012-08-13,0.00010511742627562197,-1.4495455,-0.30732006,1.0,1.4817652,1-8
PSM00091408,2012-08-14,0.00011804946106127363,-1.4981518,-0.61214012,1.0,1.6183863,1-8
PSM00091408,2012-08-15,0.0001321183248712745,-1.361442,-0.7994563,1.0,1.5788143,1-8
PSM00091408,2012-08-16,0.00013244727049243815,-1.2476025,-1.0827433,1.0,1.6519216,1-8
PSM00091408,2012-08-17,0.00010782983179741773,-0.72692198,-1.4543314,2.0,1.625883,2-3
PSM00091408,2012-08-18,0.00013260999872988124,-0.63912958,-1.4107717,2.0,1.5487942,2-3
PSM00091408,2012-08-19,0.00011638969588156266,-0.5274359,-1.4626287,2.0,1.554822,2-3
PSM00091408,2012-08-20,0.00012996930263215253,-0.25961599,-1.5028782,2.0,1.5251372,2-3
PSM00091408,2012-08-21,0.000131164334945299,-0.0223114751,-1.4637902,2.0,1.4639602,2-3
PSM00091408,2012-08-22,0.00013557259373943965,0.28854427,-1.4536221,3.0,1.4819835,2-3
PSM00091408,2012-08-23,0.00012958052209602919,0.51643205,-1.6798437,3.0,1.7574347,2-3
PSM00091408,2012-08-24,0.00012844038329100132,0.59099108,-1.7573676,3.0,1.8540797,2-3
PSM00091408,2012-08-25,0.0001336258749832611,0.48326266,-1.8233174,3.0,1.8862739,2-3
PSM00091408,2012-08-26,0.000120061496642847,0.56058967,-1.8857493,3.0,1.9673107,2-3
PSM00091408,2012-08-27,0.0001451606734244858,0.60356468,-1.8972774,3.0,1.9909675,2-3
PSM00091408,2012-08-28,0.00012527457530770288,0.60444671,-1.736957,3.0,1.8391235,2-3
PSM00091408,2012-08-29,0.0001334736365755838,0.4275209,-1.428604,3.0,1.491202,2-3
PSM00091408,2012-08-30,0.00015559715285934472,0.22755112,-1.1823568,3.0,1.2040545,2-3
PSM00091408,2012-08-31,0.00013798808166266507,0.22149009,-0.860412,3.0,0.88846308,2-3
PSM00091408,2012-09-01,0.00016202344428287776,0.17124531,-0.83673412,3.0,0.85407782,2-3
PSM00091408,2012-09-02,0.00012270141526212372,0.0844938233,-0.72379977,3.0,0.72871482,2-3
PSM00091408,2012-09-03,0.00010218819201473105,0.50527722,-0.84808266,3.0,0.98719263,2-3
PSM00091408,2012-09-04,0.00016355450505947924,0.91644412,-0.95509613,3.0,1.3236611,2-3
PSM00091408,2012-09-05,0.00014795033231199475,0.8469367,-0.72758484,4.0,1.1165489,4-5
PSM00091408,2012-09-06,0.0001334680084066206,1.2598627,-1.0639049,4.0,1.6489838,4-5
PSM00091408,2012-09-07,0.0001418256065079078,1.4482557,-1.2919056,4.0,1.9407382,4-5
PSM00091408,2012-09-08,0.00015397460388065655,1.4835534,-1.0313658,4.0,1.8068331,4-5
PSM00091408,2012-09-09,0.0001306640615945576,1.4763796,-0.75727719,4.0,1.6592666,4-5
PSM00091408,2012-09-10,0.00015962821975552593,1.4360551,-0.63915473,4.0,1.5718693,4-5
PSM00091408,2012-09-11,0.00012253766363074393,1.2543821,-0.24770916,4.0,1.2786064,4-5
PSM00091408,2012-09-12,0.00012897922965646533,1.1153167,0.21099435,5.0,1.1350992,4-5
PSM00091408,2012-09-13,7.340877137226279e-05,1.0394604,0.64779079,5.0,1.2247901,4-5
PSM00091408,2012-09-14,0.00013026498219554554,1.0783693,0.64200717,5.0,1.2550113,4-5
PSM00091408,2012-09-15,0.00013379913215577762,0.86743122,0.35211638,5.0,0.93617457,4-5
PSM00091408,2012-09-16,0.00013174311413546128,0.68092388,-0.0114949998,4.0,0.68102092,4-5
PSM00091408,2012-09-17,0.0001578521347072021,0.68952566,0.1097253,5.0,0.69820142,4-5
PSM00091408,2012-09-18,0.00014533545074430312,0.89290488,0.0347757004,5.0,0.89358181,4-5
PSM00091408,2012-09-19,0.000125223828315182,0.90821224,-0.0236706752,4.0,0.90852064,4-5
